list_457.csv: 2
list_458.csv: 0
list_459.csv: 1
list_460.csv: 1
list_461.csv: 0
list_462.csv: 0
list_463.csv: 0
list_464.csv: 0
list_465.csv: 0
list_466.csv: 0
list_467.csv: 0
list_468.csv: 0
list_469.csv: 0
list_470.csv: 2
list_471.csv: 0
list_472.csv: 0
list_473.csv: 0
list_474.csv: 0
list_475.csv: 1
list_476.csv: 0
list_477.csv: 0
list_478.csv: 0
list_479.csv: 0
list_480.csv: 0
list_481.csv: 0
list_482.csv: 1
list_483.csv: 1
list_484.csv: 0
list_485.csv: 0
list_486.csv: 0
list_487.csv: 2
list_488.csv: 0
list_489.csv: 1
list_490.csv: 1
list_491.csv: 0
list_492.csv: 0
list_493.csv: 0
list_494.csv: 0
list_495.csv: 0
list_496.csv: 0
list_497.csv: 0
list_498.csv: 0
list_499.csv: 0
list_500.csv: 0
list_501.csv: 0
list_502.csv: 0
list_503.csv: 0
list_504.csv: 1
list_505.csv: 0
list_506.csv: 0
list_507.csv: 1
list_508.csv: 1
list_509.csv: 0
list_510.csv: 0
list_511.csv: 0
list_512.csv: 1
list_513.csv: 0
list_514.csv: 0
list_515.csv: 0
list_516.csv: 0
list_517.csv: 0
list_518.csv: 1
list_519.csv: 0
list_520.csv: 0
list_521.csv: 1
list_522.csv: 2
list_523.csv: 1
list_524.csv: 1
list_525.csv: 0
list_526.csv: 0
list_527.csv: 0
list_528.csv: 0
list_529.csv: 0
list_530.csv: 1
list_531.csv: 0
list_532.csv: 1
list_533.csv: 0
list_534.csv: 1
list_535.csv: 1
list_536.csv: 0
list_537.csv: 1
list_538.csv: 0
list_539.csv: 0
list_540.csv: 0
list_541.csv: 0
list_542.csv: 0
list_543.csv: 0
list_544.csv: 0
list_545.csv: 0
list_546.csv: 0
list_547.csv: 0
list_548.csv: 0
list_549.csv: 0
list_550.csv: 0
list_551.csv: 0
list_552.csv: 1
list_553.csv: 0
list_554.csv: 1
list_555.csv: 0
list_556.csv: 0
list_557.csv: 0
list_558.csv: 0
list_559.csv: 0
list_560.csv: 0
list_561.csv: 0
list_562.csv: 1
list_563.csv: 0
list_564.csv: 0
list_565.csv: 0
list_566.csv: 1
list_567.csv: 0
list_568.csv: 0
list_569.csv: 0
list_570.csv: 0
list_571.csv: 0
list_572.csv: 0
list_573.csv: 0
list_574.csv: 0
list_575.csv: 0
list_576.csv: 1
list_577.csv: 0
list_578.csv: 0
list_579.csv: 1
list_580.csv: 0
list_581.csv: 0
list_582.csv: 0
list_583.csv: 0
list_584.csv: 0
list_585.csv: 1
list_586.csv: 0
list_587.csv: 0
list_588.csv: 0
list_589.csv: 0
list_590.csv: 1
list_591.csv: 2
list_592.csv: 0
list_593.csv: 0
list_594.csv: 0
list_595.csv: 0
list_596.csv: 0
list_597.csv: 1
list_598.csv: 0
list_599.csv: 0
list_600.csv: 0
list_601.csv: 0
list_602.csv: 1
list_603.csv: 0
list_604.csv: 0
list_605.csv: 1
list_606.csv: 0
list_607.csv: 1
list_608.csv: 0
list_609.csv: 0
list_610.csv: 0
list_611.csv: 0
list_612.csv: 0
list_613.csv: 0
list_614.csv: 1
list_615.csv: 0
list_616.csv: 0
list_617.csv: 0
list_618.csv: 0
list_619.csv: 0
list_620.csv: 0
list_621.csv: 0
list_622.csv: 1
list_623.csv: 0
list_624.csv: 0
list_625.csv: 0
list_626.csv: 0
list_627.csv: 0
list_628.csv: 0
list_629.csv: 0
list_630.csv: 0
list_631.csv: 0
list_632.csv: 0
list_633.csv: 0
list_634.csv: 0
list_635.csv: 0
list_636.csv: 0
list_637.csv: 0
list_638.csv: 0
list_639.csv: 0
list_640.csv: 0
list_641.csv: 0
list_642.csv: 1
list_643.csv: 0
list_644.csv: 0
list_645.csv: 0
list_646.csv: 0
list_647.csv: 0
list_648.csv: 0
list_649.csv: 1
list_650.csv: 0
list_651.csv: 0
list_652.csv: 0
list_653.csv: 1
list_654.csv: 0
list_655.csv: 0
list_656.csv: 0
list_657.csv: 0
list_658.csv: 0
list_659.csv: 0
list_660.csv: 0
list_661.csv: 1
list_662.csv: 0
list_663.csv: 0
list_664.csv: 0
list_665.csv: 1
list_666.csv: 0
list_667.csv: 1
list_668.csv: 1
list_669.csv: 0
list_670.csv: 1
list_671.csv: 0
list_672.csv: 1
list_673.csv: 0
list_674.csv: 0
list_675.csv: 0
list_676.csv: 0
list_677.csv: 0
list_678.csv: 0
list_679.csv: 0
list_680.csv: 0
list_681.csv: 0
list_682.csv: 0
list_683.csv: 0
list_684.csv: 0
list_685.csv: 0
list_686.csv: 0
list_687.csv: 0
list_688.csv: 2
list_689.csv: 0
list_690.csv: 0
list_691.csv: 0
list_692.csv: 0
list_693.csv: 0
list_694.csv: 0
list_695.csv: 0
list_696.csv: 0
list_697.csv: 0
